generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W017210C329463,"No Street lights  in new Bhopal Vihar garh dilshad colony garh road Meerut pole no 13/465, 13/466, 13/467, 13/468",3,1,9,1721,470,165,29,"21-03-2018 07:53","No Street lights  in new Bhopal Vihar garh dilshad colony garh ro...","H.o.77-D, Garh Rd, Gokalpur Village, Uttar Pradesh 250004, India"
W017350C329516,"Picture taken at 21/03/2018 09:35:46 - Using mobilephone at Commissionary Chowk, Lalkurti Bazaar, Meerut Cantt, Meerut, Uttar Pradesh 250001, India. REG.No[UP15CC7948]",1,0,9,1735,21,198,34,"21-03-2018 09:37","Picture taken at 21/03/2018 09:35:46 - Using mobilephone at Commi...","Commissionary Chowk, Lalkurti Bazaar, Meerut Cantt, Meerut, Uttar Pradesh 250001, India"
W017730C329538,"Hamai gali me kutte bahut sare ho rahe hai",1,2,9,1773,19,77,29,"21-03-2018 10:18","Hamai gali me kutte bahut sare ho rahe hai","288, Purani Tehsil, Mori Para, Shohrab Gate, Meerut, Uttar Pradesh 250002, India"
W017050C329551,"Road crater needs to be repaired at Kishanpura where malyana flyover ends .This was because of broken water pipeline .Thanks",3,0,9,1705,15,67,29,"21-03-2018 10:36","Road crater needs to be repaired at Kishanpura where malyana flyo...","642/117, Baghpat Rd, Kishanpura, Meerut, Uttar Pradesh 250002, India"
W017120C329623,"Dear team,
Request to focus on my complaint regarding excessive garbage in front of my home.Due to this here childrens as well as elders are suffering with diseases.
for more information please refer to an attached pic.
so pls request to do needful.

Regards,
Brajveer Singh
gai no. 28 ,sainik nagar , kasampur , meerut cantt , pin 250001
ward no. 24
mob. 7599033500",4,0,9,1712,6,155,29,"21-03-2018 13:24","Dear team,
Request to focus on my complaint regarding excessive g...","Street Number 26, Kasimpur, Meerut, Uttar Pradesh 250001, India"
W017480C329648,"सुबह 8 बजे से सैक्टर 4 जागृति विहार मेरठ में पानी की सप्लाई बंद है।",3,1,9,1748,23,182,29,"21-03-2018 14:28","सुबह 8 बजे से सैक्टर 4 जागृति विहार मेरठ में पानी की सप्लाई बंद ह...","146/4, Sector 4, Jagrati Vihar, Meerut, Uttar Pradesh 250004, India"
W017470C329737,"Picture taken at 21/03/2018 17:42:53 - Parking Violations at Western Kutchery Rd, Mohanpuri, Meerut, Uttar Pradesh 250003, India. REG.No[UP15AE9486]",1,0,9,1747,21,84,34,"21-03-2018 17:43","Picture taken at 21/03/2018 17:42:53 - Parking Violations at West...","Western Kutchery Rd, Mohanpuri, Meerut, Uttar Pradesh 250003, India"
W017380C329857,"The pit at Baghpat road near Ashirwad Nursing home TP Nagar tariqay needs repair.Thanks.",3,0,9,1738,15,67,29,"22-03-2018 00:03","The pit at Baghpat road near Ashirwad Nursing home TP Nagar tariq...","Baghpat Rd, Guru Nanak Nagar, Devpuri, Meerut, Uttar Pradesh 250002, India"
W017550C330058,"Picture taken at 22/03/2018 14:36:25 - Using mobilephone at Western Kutchery Rd, Mohanpuri, Meerut, Uttar Pradesh 250001, India. REG.No[UP15AX7675]",1,0,9,1755,21,198,34,"22-03-2018 14:38","Picture taken at 22/03/2018 14:36:25 - Using mobilephone at Weste...","Western Kutchery Rd, Mohanpuri, Meerut, Uttar Pradesh 250001, India"
W017350C330075,"Picture taken at 22/03/2018 14:59:40 - Triple riding at Gali Number 1, Saket, Meerut, Uttar Pradesh 250003, India. REG.No[UP15BD5047]",1,0,9,1735,21,197,34,"22-03-2018 15:00","Picture taken at 22/03/2018 14:59:40 - Triple riding at Gali Numb...","Gali Number 1, Saket, Meerut, Uttar Pradesh 250003, India"
W017940C330095,"Ward.65.khair.nager.meet.wali.gali.me shaan.stamp.walo.ke.pass.khuda.pada.hai.utwane.ka.kest.kere..

afzal.saifi.parshad",1,0,9,1794,2,27,30,"22-03-2018 15:41","Ward.65.khair.nager.meet.wali.gali.me shaan.stamp.walo.ke.pass.kh...","Meerut City, Meerut Cantt, Meerut, Uttar Pradesh, India"
W017550C330113,"In morning houra also , street light remain on at 0700 am also, some should be made responsible to switch off in time ie before dawn hrs. let this light some poor house. save elecricity , be a partner in the growth of nation",3,0,9,1755,470,62,29,"22-03-2018 16:49","In morning houra also , street light remain on at 0700 am also, s...","301, Boundary Rd, Lal Kothi, Lalkurti Bazaar, Meerut Cantt, Meerut, Uttar Pradesh 250001, India"
W017550C330121,"Picture taken at 22/03/2018 17:02:59 - Riding Without A Helmet at 301, Boundary Rd, Lal Kothi, Lalkurti Bazaar, Meerut Cantt, Meerut, Uttar Pradesh 250001, India. REG.No[UP15BS1756]",1,0,9,1755,21,192,34,"22-03-2018 17:04","Picture taken at 22/03/2018 17:02:59 - Riding Without A Helmet at...","301, Boundary Rd, Lal Kothi, Lalkurti Bazaar, Meerut Cantt, Meerut, Uttar Pradesh 250001, India"
W017600C330177,"No of pits and broken road leading from T pocket to p pocket of pallav

 puram  phase II",3,0,9,1760,15,67,29,"22-03-2018 18:50","No of pits and broken road leading from T pocket to p pocket of p...","R-7, Pallavpuram Phase 2, Modipuram, Meerut, Uttar Pradesh 250110, India"
W017270C330191,"Picture taken at 22/03/2018 17:02:59 - Parking Violations at A-59, Tirupati Garden, Defence Colony, Meerut, Uttar Pradesh 250004, India. REG.No[UP15XX7777]",1,0,9,1727,21,84,34,"22-03-2018 19:31","Picture taken at 22/03/2018 17:02:59 - Parking Violations at A-59...","A-59, Tirupati Garden, Defence Colony, Meerut, Uttar Pradesh 250004, India"
W017550C330225,"Picture taken at 22/03/2018 19:34:54 - Parking Violations at Meerut, Uttar Pradesh, India. REG.No[KL0011]",1,0,9,1755,21,84,34,"22-03-2018 20:27","Picture taken at 22/03/2018 19:34:54 - Parking Violations at Meer...","Meerut, Uttar Pradesh, India"
W017550C330227,"Picture taken at 22/03/2018 19:34:54 - Parking Violations at Meerut, Uttar Pradesh, India. REG.No[LMB011]",1,0,9,1755,21,84,34,"22-03-2018 20:29","Picture taken at 22/03/2018 19:34:54 - Parking Violations at Meer...","Meerut, Uttar Pradesh, India"
W017550C330228,"Picture taken at 22/03/2018 19:34:54 - Parking Violations at Meerut, Uttar Pradesh, India. REG.No[KL0033]",1,0,9,1755,21,84,34,"22-03-2018 20:30","Picture taken at 22/03/2018 19:34:54 - Parking Violations at Meer...","Meerut, Uttar Pradesh, India"
W017550C330229,"Picture taken at 22/03/2018 19:34:54 - Parking Violations at Meerut, Uttar Pradesh, India. REG.No[KL0119]",1,0,9,1755,21,84,34,"22-03-2018 20:31","Picture taken at 22/03/2018 19:34:54 - Parking Violations at Meer...","Meerut, Uttar Pradesh, India"
W017550C330530,"Picture taken at 23/03/2018 16:35:56 - Parking Violations at Meerut, Uttar Pradesh, India. REG.No[HCCF0119]",1,0,9,1755,21,84,34,"23-03-2018 16:36","Picture taken at 23/03/2018 16:35:56 - Parking Violations at Meer...","Meerut, Uttar Pradesh, India"
W017290C330588,"I have made so many complaints...but still no permanent solution ..i m living such type of swatch bharat...kuti and nearby residents make my side wall dumping garbage but their is no system to prevent and penalise them..
When i complaint, nagar nigam emploees clean the place take photos and post them. I want permanent solution..this is not a one day problem. Every day i face same problem and compel to live in such type of swtach city...",3,3,9,1729,6,155,29,"23-03-2018 18:59","PERMANENT REMOVAL OF DUMPING GARBAGE NEAR OUR SIDE WALL","F-61, Pvs Rd, Sector 2, Shastri Nagar, Meerut, Uttar Pradesh 250001, India"
W017160C330604,"New bhopal Vihar near Ajay hospital garh road Meerut, hmare yha sarak bhot hi bekar situation me h bricks ki road aaj k tym me village me bhi nhi Hoti , is road ki wajh se transport pr bhi bhot effect ho ra h Saath hi Gandgi or dhoolmitti bhi bhot rhti h jbki yah hmari road garh road se hi attached h please jld  se jld is problem Ka solution Kre",3,2,9,1716,15,67,29,"23-03-2018 19:33","New bhopal Vihar near Ajay hospital garh road Meerut, hmare yha s...","Meerut, Uttar Pradesh, India"
W017940C330679,"Delhi road,Meerut In front of  union bank footpath was digged app.3 years back ,not maintained uptill now",3,0,9,1794,15,61,29,"23-03-2018 23:05","Delhi road,Meerut In front of  union bank footpath was digged app...","209-B, W End Rd, Sadar Bazaar, Meerut, Uttar Pradesh 250001, India"
W017450C330869,"From app 3 years road side were digged in front of Union Bank, Delhi road, Meerut.
not constructed yet.",3,0,9,1745,15,67,29,"24-03-2018 12:24","From app 3 years road side were digged in front of Union Bank, De...","Delhi Road, Brahmpuri, Meerut, Uttar Pradesh, India"
W017330C330926,"राजकमल रेसिडेंसी मोदीपुरम बाईपास रोड नियर जिटोली फ्लाई ओवर वार्ड 30 मैं आवारा कुत्तों ने आतंक मचा रखा है। छोटे बच्चों को ज्यादातर अपना निशाना बना रहे है आपसे निवेदन है इन आवारा कुत्तों से हमारे बच्चों को बचाये।",1,1,9,1733,19,77,29,"24-03-2018 13:19","राजकमल रेसिडेंसी मोदीपुरम बाईपास रोड नियर जिटोली फ्लाई ओवर वार्ड...","Meerut Bypass Rd, Queensland Park Colony, Daurli, Meerut, Uttar Pradesh 250001, India"
W017430C331186,"Raj nagar colony, dantal road Maa sharda farm house ke samne .

..colomy me bilkul bhi street light ni hai...dark jone bna hua hai...raat ke vakt ghum bhi ni skte...plz kuch kiya jaaaye sir",3,0,9,1743,470,62,29,"24-03-2018 20:46","Raj nagar colony, dantal road Maa sharda farm house ke samne .

....","Dantal Jatoli Rd, Shradhapuri Phase 1, Meerut, Uttar Pradesh 250001, India"
W017090C331242,"Nai basti sidhartha puram gali no 9 sabun godam 250002 main jal bharav ho rha hai bimariya ho rhi hai",1,0,9,1709,15,67,29,"25-03-2018 07:54","Nai basti sidhartha puram gali no 9 sabun godam 250002 main jal b...","Mohkam Pur, Meerut, Uttar Pradesh 250002, India"
W017270C331545,"Picture taken at 25/03/2018 18:58:57 - Triple riding at 20, Mawana Rd, Nehru Nagar, Defence Colony, Meerut, Uttar Pradesh 250001, India. REG.No[UP15CM7941]",1,0,9,1727,21,197,34,"25-03-2018 18:59","Picture taken at 25/03/2018 18:58:57 - Triple riding at 20, Mawan...","20, Mawana Rd, Nehru Nagar, Defence Colony, Meerut, Uttar Pradesh 250001, India"
W017200C331659,"Our colony is MDA approved colony but there are no facilities of water. we all arrange the water from other source. 
so many time we request to builder please arrange munispalty water system but every time he denay. 
please solve our problems.",3,0,9,1720,23,182,29,"26-03-2018 08:34","Our colony is MDA approved colony but there are no facilities of...","A-2, शिप्रा विहार, गंगा नगर, मेरठ, उत्तर प्रदेश 250001, भारत"
W017200C331661,"जब से कालोनी बनी है तब से सडक का निर्माण नही हुआ है। 
आप सडक की हालत देख सकते हैं।",1,0,9,1720,15,67,29,"26-03-2018 08:39","जब से कालोनी बनी है तब से सडक का निर्माण नही हुआ है। 
आप सडक की ह...","C-26, शिप्रा विहार, गंगा नगर, मेरठ, उत्तर प्रदेश 250001, भारत"
W017560C331667,"My residence is on the road to MPGS school. Large no. of dairy activity is giving bad environment and leading to bad odour and heakth hazard.",3,0,9,1756,6,155,29,"26-03-2018 08:51","My residence is on the road to MPGS school. Large no. of dairy ac...","698/6, Sector 3, Shastri Nagar, Meerut, Uttar Pradesh 250001, India"
W017200C331673,"Street light ki koi vyavastha nahi hai",3,0,9,1720,470,62,29,"26-03-2018 08:59","Street light ki koi vyavastha nahi hai","A-2, शिप्रा विहार, गंगा नगर, मेरठ, उत्तर प्रदेश 250001, भारत"
W017550C331696,"We have purchase a house in 2009 at shipra vihar near ganga sagar ganga Nagar Meerut.  till the time all roads are in bad condition .",1,0,9,1755,15,67,29,"26-03-2018 09:37","We have purchase a house in 2009 at shipra vihar near ganga sagar...","Begum Bridge Rd, Begambagh, Meerut, Uttar Pradesh 250001, India"
W017530C331773,"The sewer line is chocked. due to with it is over flow I  house",3,0,9,1753,23,182,29,"26-03-2018 11:50","The sewer line is chocked. due to with it is over flow I  house","Ccs University Rd, Sharma Nagar, Meerut, Uttar Pradesh 250003, India"
W017320C331838,"Picture taken at 26/03/2018 13:21:55 - Riding Without A Helmet at Gali Number 8, Subhash Nagar, Meerut, Uttar Pradesh 250003, India. REG.No[UP15CE0115]",1,0,9,1732,21,192,34,"26-03-2018 13:23","Picture taken at 26/03/2018 13:21:55 - Riding Without A Helmet at...","Gali Number 8, Subhash Nagar, Meerut, Uttar Pradesh 250003, India"
W017770C331839,"Picture taken at 26/03/2018 13:25:43 - Riding Without A Helmet at City Railway Station Rd, Dharmashala, Meerut, Uttar Pradesh 250002, India. REG.No[UP15BM0862]",1,0,9,1777,21,192,34,"26-03-2018 13:26","Picture taken at 26/03/2018 13:25:43 - Riding Without A Helmet at...","City Railway Station Rd, Dharmashala, Meerut, Uttar Pradesh 250002, India"
W017590C331877,"Street light out of order in prahlad nagar",3,1,9,1759,470,62,29,"26-03-2018 14:34","Street light out of order in prahlad nagar","Sh 14, Bhagwat Pura, Mahmud Nagar, Meerut, Uttar Pradesh 250002, India"
W017350C331960,"Picture taken at 26/03/2018 17:42:14 - Triple riding at Ashram Gali, Saket, Meerut, Uttar Pradesh 250003, India. REG.No[UP15CJ8366]",1,0,9,1735,21,197,34,"26-03-2018 17:43","Picture taken at 26/03/2018 17:42:14 - Triple riding at Ashram Ga...","Ashram Gali, Saket, Meerut, Uttar Pradesh 250003, India"
W017210C332036,"Meerut to Mawana road",1,0,9,1721,15,67,29,"26-03-2018 19:10","Meerut to Mawana road","Raj Vans Vihar Rd, Somdutt Vihar Colony, Hanuman Vihar Phase 2, Meerut, Uttar Pradesh 250004, India"
W017230C332221,"Picture taken at 27/03/2018 10:03:45 - Triple riding at C-17, Mawana Rd, Defence Colony, Meerut, Uttar Pradesh 250001, India. REG.No[UP15AN5811]",1,0,9,1723,21,197,34,"27-03-2018 10:09","Picture taken at 27/03/2018 10:03:45 - Triple riding at C-17, Maw...","C-17, Mawana Rd, Defence Colony, Meerut, Uttar Pradesh 250001, India"
W017550C332385,"Not resolved uptill now",1,0,9,1755,15,61,29,"27-03-2018 14:17","Not resolved uptill now","Meerut, Uttar Pradesh, India"
W017350C332482,"Picture taken at 27/03/2018 17:40:27 - Triple riding at Gali Number 6, Manoranjan Park, Saket, Meerut, Uttar Pradesh 250003, India. REG.No[UP15BK2548]",1,0,9,1735,21,197,34,"27-03-2018 17:41","Picture taken at 27/03/2018 17:40:27 - Triple riding at Gali Numb...","Gali Number 6, Manoranjan Park, Saket, Meerut, Uttar Pradesh 250003, India"
W017350C332490,"Picture taken at 27/03/2018 17:43:06 - Triple riding at Mohan Puri Rd, Police Lines, Meerut, Uttar Pradesh 250003, India. REG.No[UP15BA7932]",1,0,9,1735,21,197,34,"27-03-2018 17:44","Picture taken at 27/03/2018 17:43:06 - Triple riding at Mohan Pur...","Mohan Puri Rd, Police Lines, Meerut, Uttar Pradesh 250003, India"
W017610C332492,"Picture taken at 27/03/2018 17:45:28 - Riding Without A Helmet at sharma band 270, Suraj Kund Rd, Nehru Nagar, Phool Bagh Colony, Panchsheel Colony, Meerut, Uttar Pradesh 250003, India. REG.No[UP37F8293]",1,0,9,1761,21,192,34,"27-03-2018 17:45","Picture taken at 27/03/2018 17:45:28 - Riding Without A Helmet at...","Sharma Band 270, Suraj Kund Rd, Nehru Nagar, Phool Bagh Colony, Panchsheel Colony, Meerut, Uttar Pradesh 250003, India"
W017610C332493,"Picture taken at 27/03/2018 17:46:33 - Riding Without A Helmet at 11, Lane No 1, Phool Bagh Colony, Panchsheel Colony, Meerut, Uttar Pradesh 250003, India. REG.No[UP14DL4472]",1,0,9,1761,21,192,34,"27-03-2018 17:47","Picture taken at 27/03/2018 17:46:33 - Riding Without A Helmet at...","11, Lane No 1, Phool Bagh Colony, Panchsheel Colony, Meerut, Uttar Pradesh 250003, India"
W017350C332522,"Picture taken at 27/03/2018 18:32:10 - Triple riding at Gali Number 1, Saket, Meerut, Uttar Pradesh 250003, India. REG.No[UP15BU8963]",1,0,9,1735,21,197,34,"27-03-2018 18:34","Picture taken at 27/03/2018 18:32:10 - Triple riding at Gali Numb...","Gali Number 1, Saket, Meerut, Uttar Pradesh 250003, India"
W017270C332524,"Picture taken at 27/03/2018 18:37:48 - Triple riding at 20, Mawana Rd, Nehru Nagar, Defence Colony, Meerut, Uttar Pradesh 250001, India. REG.No[UP15AM1854]",1,0,9,1727,21,197,34,"27-03-2018 18:40","Picture taken at 27/03/2018 18:37:48 - Triple riding at 20, Mawan...","20, Mawana Rd, Nehru Nagar, Defence Colony, Meerut, Uttar Pradesh 250001, India"
W017680C332825,"Complaint No- W017680C329206, 
W017680C329207

please refer to our above stated complaint the issue is still remains unresolved.

The garbage is not removed on regular basis.we are uploading a photo of today's status, which is self explanatory.

please do the needful in this regard.


Kapil Chadha
cheap Medical Store",3,0,9,1768,6,155,29,"28-03-2018 12:24","Complaint No- W017680C329206, 
W017680C329207

please refer to ou...","Hadi Apartments, Khair Nagar, Meerut, Uttar Pradesh 250002, India"
W017940C333245,"Picture taken at 29/03/2018 09:47:23 - Triple riding at Meerut - Pauri National Hwy, Siphon, Meerut, Uttar Pradesh 250001, India. REG.No[UP80AT5467]",1,0,9,1794,21,197,34,"29-03-2018 09:49","Picture taken at 29/03/2018 09:47:23 - Triple riding at Meerut -...","Meerut - Pauri National Hwy, Siphon, Meerut, Uttar Pradesh 250001, India"
W017430C333263,"Picture taken at 29/03/2018 10:17:48 - Riding Without A Helmet at Meerut - Karnal Rd, Kanker Khera, Meerut Cantt, Meerut, Uttar Pradesh 250001, India. REG.No[UP15BJ1595]",1,0,9,1743,21,192,34,"29-03-2018 10:18","Picture taken at 29/03/2018 10:17:48 - Riding Without A Helmet at...","Meerut - Karnal Rd, Kanker Khera, Meerut Cantt, Meerut, Uttar Pradesh 250001, India"
W017430C333264,"Picture taken at 29/03/2018 10:19:33 - Riding Without A Helmet at 59, Sardhana Rd, Kanker Khera, Arya Nagar, Meerut, Uttar Pradesh 250001, India. REG.No[UP15Z4061]",1,0,9,1743,21,192,34,"29-03-2018 10:20","Picture taken at 29/03/2018 10:19:33 - Riding Without A Helmet at...","59, Sardhana Rd, Kanker Khera, Arya Nagar, Meerut, Uttar Pradesh 250001, India"
W017240C333266,"Picture taken at 29/03/2018 10:20:40 - Riding Without A Helmet at B30, Sardhana Rd, Kankar Khera, Shradhapuri Phase 2, Meerut, Uttar Pradesh 250001, India. REG.No[UP12AC3822]",1,0,9,1724,21,192,34,"29-03-2018 10:21","Picture taken at 29/03/2018 10:20:40 - Riding Without A Helmet at...","B30, Sardhana Rd, Kankar Khera, Shradhapuri Phase 2, Meerut, Uttar Pradesh 250001, India"
W017440C333268,"Picture taken at 29/03/2018 10:23:56 - Riding Without A Helmet at Meerut Bypass Rd, Meerut, Uttar Pradesh 250001, India. REG.No[UP14AO3215]",1,0,9,1744,21,192,34,"29-03-2018 10:24","Picture taken at 29/03/2018 10:23:56 - Riding Without A Helmet at...","Meerut Bypass Rd, Meerut, Uttar Pradesh 250001, India"
W017220C333269,"Picture taken at 29/03/2018 10:25:06 - Riding Without A Helmet at Meerut Bypass Rd, Meerut, Uttar Pradesh 250001, India. REG.No[UP15CA5484]",1,0,9,1722,21,192,34,"29-03-2018 10:25","Picture taken at 29/03/2018 10:25:06 - Riding Without A Helmet at...","Meerut Bypass Rd, Meerut, Uttar Pradesh 250001, India"
W017410C333272,"Complaint posted on Triple riding at Meerut Bypass Rd, Meerut, Uttar Pradesh 250002, India. REG.No[UP15CD4977]",1,0,9,1741,21,197,34,"29-03-2018 10:31","Complaint posted on Triple riding at Meerut Bypass Rd, Meerut, Ut...","Meerut Bypass Rd, Meerut, Uttar Pradesh 250002, India"
W017050C333275,"Picture taken at 29/03/2018 10:31:49 - Riding Without A Helmet at Meerut Bypass Rd, Meerut, Uttar Pradesh 250002, India. REG.No[UP15BA2220]",1,0,9,1705,21,192,34,"29-03-2018 10:32","Picture taken at 29/03/2018 10:31:49 - Riding Without A Helmet at...","Meerut Bypass Rd, Meerut, Uttar Pradesh 250002, India"
W017680C333420,"Complaint No- W017680C332825
 
sir 
complaint stil not resolved garbage still not removed attached along with are today's photographs

Kapil Chadha",3,0,9,1768,6,155,29,"29-03-2018 14:13","Complaint No- W017680C332825
 
sir 
complaint stil not resolved g...","Hadi Apartments, Khair Nagar, Meerut, Uttar Pradesh 250002, India"
W017590C333434,"WATER LEKIJ WARD 56  NEECHA SADDIK NAGAR  DR ANIL KUMAR  KE SHOP  KE BHAR",3,0,9,1759,9,42,29,"29-03-2018 14:44","WATER LEKIJ WARD 56  NEECHA SADDIK NAGAR  DR ANIL KUMAR  KE SHOP...","Prahlad Nagar, Meerut, Uttar Pradesh, India"
W017350C333496,"Picture taken at 29/03/2018 17:23:41 - Triple riding at 125, Main Rd, Puspak Kunj, Saket, Meerut, Uttar Pradesh 250001, India. REG.No[UP15J0464]",1,0,9,1735,21,197,34,"29-03-2018 17:26","Picture taken at 29/03/2018 17:23:41 - Triple riding at 125, Main...","125, Main Rd, Puspak Kunj, Saket, Meerut, Uttar Pradesh 250001, India"
W017490C333498,"Picture taken at 29/03/2018 17:27:24 - Triple riding at CCS University Rd, Victoria Park, Prabhat Nagar, Meerut, Uttar Pradesh 250003, India. REG.No[UP15BH5211]",1,0,9,1749,21,197,34,"29-03-2018 17:28","Picture taken at 29/03/2018 17:27:24 - Triple riding at CCS Unive...","Ccs University Rd, Victoria Park, Prabhat Nagar, Meerut, Uttar Pradesh 250003, India"
W017420C333536,"No body has collected Garbage from the Dustbins since last one month which are installed at GANDHI PARK TOWN Hall and there are no arrangement to clean the above-mentioned Park.
The statute chabutera of GANDHI Ji is. also too much dirty as I thinks it's cleaned on 26 January.",3,1,9,1742,6,155,29,"29-03-2018 18:38","No body has collected Garbage from the Dustbins since last one mo...","330, Sharda Road, Brahmpuri, Meerut, Uttar Pradesh 250002, India"
W017200C333672,"Picture taken at 30/03/2018 08:33:23 - Triple riding at Global City Gate, Global City, Ganga Nagar, Meerut, Uttar Pradesh 250001, India. REG.No[UP15BF2716]",1,0,9,1720,21,197,34,"30-03-2018 08:34","Picture taken at 30/03/2018 08:33:23 - Triple riding at Global Ci...","Global City Gate, Global City, Ganga Nagar, Meerut, Uttar Pradesh 250001, India"
W017200C333674,"To much kuda on this road side. 

abdulahha pur.",3,0,9,1720,6,155,29,"30-03-2018 08:39","To much kuda on this road side. 

abdulahha pur.","Abdullapur, Meerut, Uttar Pradesh, India"
W017700C333697,"Sir at nai Sarak Shastri Nagar Meerut some person fired the garbage everyday and a polluated smog has been generated as you well aware that this smog is too harmpul for us and our city so you are requested please take the proper action to stop this polluated smog",3,2,9,1770,6,155,29,"30-03-2018 09:19","Sir at nai Sarak Shastri Nagar Meerut some person fired the garba...","Nai Sarak, Shastri Nagar, Meerut, Uttar Pradesh, India"
W017350C333800,"Picture taken at 30/03/2018 12:18:24 - Riding Without A Helmet at 960, Civil Lines, Puspak Kunj, Sharma Nagar, Meerut, Uttar Pradesh 250003, India. REG.No[UP15BL9338]",1,0,9,1735,21,192,34,"30-03-2018 12:20","Picture taken at 30/03/2018 12:18:24 - Riding Without A Helmet at...","960, Civil Lines, Puspak Kunj, Sharma Nagar, Meerut, Uttar Pradesh 250003, India"
W017550C334241,"Sir this garbage pile up is at begum bagh next to Dr.Anil mehta. This pile up is causing serious danger to the already serious patients who are coming for the treatment. Many times complaint has been made but issue remained unresolved. please look into the matter.",3,0,9,1755,6,155,29,"31-03-2018 16:40","Sir this garbage pile up is at begum bagh next to Dr.Anil mehta....","Begum Bridge, Sotiganj, Meerut, Uttar Pradesh, India"
W017720C334373,"हमारे यहाँ मोहल्ला ठठेर वाडा एजेंसी वाली गली में आपचक हैं जिसकी पिछले 8-10 महीने से सफ़ाई नहीं हुई है जिस कारण यहां  बहुत गंदगी फेली रहती है और मच्छरों की वजह से बीमारियां भी हो रही है आप यहां की सफाई के लिए हर संभव प्रयास करने की कोशिश करे. जिससे हम अच्छे से जीवन यापन कर सके.",3,0,9,1772,6,155,29,"1/4/18 7:35","हमारे यहाँ मोहल्ला ठठेर वाडा एजेंसी वाली गली में आपचक हैं जिसकी प...","Holi St, Kotla Bazaar, Subhash Bazaar, Meerut, Uttar Pradesh 250002, India"
W017720C334383,"हमारे यहाँ मोहल्ला ठठेर वाडा एजेंसी वाली गली में निकट इमाम बाड़ा आपचक है जिसकी पिछले कई महीनों  से सफ़ाई नहीं हुई है जिस कारण यहां बहुत गंदगी फेली रहती है और मच्छरों की वजह से बीमारियां भी बहुत हो गई है आप यहां की सफाई करने के लिए लिए हर संभव प्रयास करने की कोशिश करे. जिससे हम अच्छे से जीवन यापन कर सके..",3,0,9,1772,6,155,29,"1/4/18 8:15","आपचक की सफाई","Holi St, Subhash Bazaar, Meerut, Uttar Pradesh 250002, India"
W017160C334485,"Hmare yha new bhopal Vihar near Ajay hospital garh road Meerut me sarak bhot khrb bnayi hui h jisse dhool mitti bhot jyada rhta h saans ki bimari ho ri h Kai Baar complaint krne pr bhi koi action nhi ho ra pta nhi ye app Kyu bnayi JB koi action nhi Liya jata ho ske to jld se jld ise tarcoal wali sarak banwayi jae",1,2,9,1716,15,67,29,"1/4/18 12:31","Hmare yha new bhopal Vihar near Ajay hospital garh road Meerut me...","Meerut, Uttar Pradesh, India"
W017550C334563,"Cow dunk storage
Here,near ansal colony shastri nagar people have unauthorized cow dunk storage in vacant grounds",3,0,9,1755,9,42,29,"1/4/18 17:14","Cow dunk storage
Here,near ansal colony shastri nagar people have...","Meerut, Uttar Pradesh, India"
W017550C334707,"Sir , mawana road, condition is beyond riding condition, lot of accident on daily basis, ,this need urgent divider so that traffic can be regulated,",3,1,9,1755,15,67,29,"2/4/18 6:53","Sir , mawana road, condition is beyond riding condition, lot of a...","301, Boundary Rd, Lal Kothi, Lalkurti Bazaar, Meerut Cantt, Meerut, Uttar Pradesh 250001, India"
W017550C334710,"Over crowd on road is generally by E ricksaw, tempo, two veh, over speeding of two vehicle rider, extra sound, noise, loud horns by bus trucks, Rules to be made strict, UP 100, to be made much more responsible, not only public safety, but general reporting for any kind activity in public, during duty hrs of 12 hrs all around activity to be reported,so that public feel  secure always,",3,0,9,1755,9,42,29,"2/4/18 7:05","Over crowd on road is generally by E ricksaw, tempo, two veh, ove...","301, Boundary Rd, Lal Kothi, Lalkurti Bazaar, Meerut Cantt, Meerut, Uttar Pradesh 250001, India"
W017100C334756,"राजनं कुन्ज,रुड़की तोड़ मेरठ",3,0,9,1710,470,165,29,"2/4/18 9:20","राजनं कुन्ज,रुड़की तोड़ मेरठ","117, गंगोत्री कॉलोनी, दौरली, मेरठ, उत्तर प्रदेश 250001, भारत"
W017470C334924,"Garbage vehicle has not arrived to pick the garbage",3,2,9,1747,6,155,29,"2/4/18 16:38",Garbage,"Western Kutchery Rd, Mohanpuri, Meerut, Uttar Pradesh 250003, India"
W017450C335704,"Not repaired from many years near union bank of India, Delhi road, Meerut city",1,0,9,1745,15,61,29,"4/4/18 14:25","Not repaired from many years near union bank of India, Delhi road...","Delhi Road, Brahmpuri, Meerut, Uttar Pradesh, India"
W017470C335748,"There are many Holes in the street and no action took place from past 10-12 years And When it rains,All the street Is full of water ..Also,It is very difficult to drive there!!",1,0,9,1747,15,67,29,"4/4/18 16:31","There are many Holes in the street and no action took place from...","Anandpuri, Meerut, Uttar Pradesh, India"
W017560C335806,"One street light in our park is not working please change it.",3,0,9,1756,470,62,29,"4/4/18 18:37","One street light in our park is not working please change it.","614/6, Sector 3, Shastri Nagar, Meerut, Uttar Pradesh 250001, India"
