generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W02470C281213,"One of the main arterial roads connecting Sakra hospital to outer ring road. It is completely filled with very deep potholes . Plus payment work has been stopped Midway causing major traffic jams.",1,3,3,247,15,66,"","14-09-2017 22:42","No road left without potholes","Outer Ring Rd, Devarabisanahalli, Marathahalli, Bengaluru, Karnataka 560103, India"
W02470C281216,"The footpath being made is stalled halfway and is now extending well beyond earlier marked limits. This is on the onway side lane going into Sakra hospital. All this is leading to traffic jams and dust because of unfinished work. Please have it completed or removed.",1,2,3,247,15,61,"","14-09-2017 22:48","Footpath construction stalled midway","52/2 &amp; 52/3, Marathahalli - Sarjapur Outer Ring Rd, Devarabisanahalli, Bellandur, Bengaluru, Karnataka 560103, India"
W02470C281228,"It been 5 days and there is a serious Jam on the service lane in front of Bellandur central because of the very bad situation of the road.",1,3,3,247,15,66,"","15-09-2017 01:35","Complete service road broken and sever line water coming out","77/1, Marathahalli - Sarjapur Outer Ring Rd, Bellandur, Bengaluru, Karnataka 560103, India"
W02370C281282,"At Sony world signal infront of girias.",1,0,3,237,21,191,"","15-09-2017 10:06","At Sony world signal infront of girias.","471, Srinivagilu Main Road, 6Th Block, Koramangala"
W02370C281283,"Infront of girias at Sony world signal",1,1,3,237,21,191,"","15-09-2017 10:07","Infront of girias at Sony world signal","8, 80 Feet Road, Avs Layout, Koramangala"
W02370C281284,"Infront of girias, Sony world signal",1,0,3,237,21,191,"","15-09-2017 10:08","Infront of girias, Sony world signal","8, 80 Feet Road, Avs Layout, Koramangala"
W02370C281286,"Infront of girias, Sony world signal",1,1,3,237,21,191,"","15-09-2017 10:09","Infront of girias, Sony world signal","8, 80 Feet Road, Avs Layout, Koramangala"
W02710C281317,"Picture Taken at : 15/09/2017 11:38:41   -  73-a, Fatehpuri, Baradari, Old Delhi, New Delhi, Delhi 110006, India",1,0,3,271,6,155,"","15-09-2017 11:42","Complaint about Garbage Dump","73-A, Fatehpuri, Baradari, Old Delhi, New Delhi, Delhi 110006, India"
W02710C281318,"Picture Taken at : 15/09/2017 11:42:01   - Garbage dumped  at  21-a, Katra Bariyan, Baradari, Chandni Chowk, New Delhi, Delhi 110006, India",1,0,3,271,6,155,"","15-09-2017 11:45","Complaint about Garbage Dump","21-A, Katra Bariyan, Baradari, Chandni Chowk, New Delhi, Delhi 110006, India"
W02710C281319,"Picture Taken at : 15/09/2017 11:46:22   -  180, Katra Bariyan, Fatehpuri, Chandni Chowk, New Delhi, Delhi 110006, India",1,0,3,271,6,155,"","15-09-2017 11:46","Complaint about Garbage Dump","180, Katra Bariyan, Fatehpuri, Chandni Chowk, New Delhi, Delhi 110006, India"
W02710C281321,"Picture Taken at : 15/09/2017 11:56:25   -  177-178, Katra Bariyan, Baradari, Old Delhi, New Delhi, Delhi 110006, India",1,0,3,271,6,155,"","15-09-2017 11:56","Complaint about Garbage Dump","177-178, Katra Bariyan, Baradari, Old Delhi, New Delhi, Delhi 110006, India"
W02710C281326,"Picture Taken at : 15/09/2017 12:09:20   -  180, Katra Bariyan, Fatehpuri, Chandni Chowk, New Delhi, Delhi 110006, India",1,0,3,271,6,155,"","15-09-2017 12:09","Complaint about Garbage Dump","180, Katra Bariyan, Fatehpuri, Chandni Chowk, New Delhi, Delhi 110006, India"
W02470C281347,"The service road in front of central mall, bellandur is in shambles and unusable with water, sewage, mud, and chaos. Cannot go out of our homes in bellandur as this road is the only way to join the main road. It is has not been possible to go to office for the last few days and doctor appointments have had to be postponed. It is a colossal waste of time and energy when you have people wasting precious time doing nothing. At this rate, our only option seems to be to leave this city lookout for a saner destination.  Please save us from BBMP and fix that service road so that life can be normal again.",1,2,3,247,15,66,"","15-09-2017 13:24","Trapped in Bellandur","Soul Space Spirit, Bellandur Village, Varthur Hobli, Bengaluru, Karnataka 560103"
W02150C281356,"Picture Taken at : 15/09/2017 14:13:26   -  Patparganj Rd, Dayanand Colony, Shakarpur Khas, New Delhi, Delhi 110092, India",1,0,3,215,6,155,"","15-09-2017 14:13","Complaint about Garbage Dump","Patparganj Rd, Dayanand Colony, Shakarpur Khas, New Delhi, Delhi 110092, India"
W02150C281357,"Picture Taken at : 15/09/2017 14:14:57   -  Patparganj Rd, Dayanand Colony, Shakarpur Khas, New Delhi, Delhi 110092, India",1,0,3,215,6,155,"","15-09-2017 14:15","Complaint about Garbage Dump","Patparganj Rd, Dayanand Colony, Shakarpur Khas, New Delhi, Delhi 110092, India"
W02380C281418,"This is royal park residency 9th phase J P nager . Here  BDA sites and private sites which have been since taken over by BBMP are there. .In this street Roads have  been put long back i.e. 8 years back. Now bushes are grown on vacant sites as well as roads too. This has become  dwelling places for snakes. Children and senior citizens have to walk on bushes, which is very scary.
Bushes may give scope for hiding places for miscreants. As such we require reconstruction of roads and immediate removal of bushes
we request the concerned authorities to take action  in this regard.",1,1,3,238,15,67,"","15-09-2017 17:32","This is royal park residency 9th phase J P nager . Here  BDA site...","391, Amruth Nagar Main Rd, Royal Park Residency Layout, Jp Nagar 9Th Phase, Jp Nagar, Bengaluru, Karnataka 560062, India"
W02150C281430,"Picture Taken at : 15/09/2017 17:48:36   -  9, Vikas Marg, Block U, Shakarpur Khas, New Delhi, Delhi 110092, India",1,0,3,215,6,155,"","15-09-2017 17:49","Complaint about Garbage Dump","9, Vikas Marg, Block U, Shakarpur Khas, New Delhi, Delhi 110092, India"
W02470C281464,"There is a leaking sewer / drain and open manhole that has made one lane closed. Throughout the day its take 30 - 45 mts to cross less than 1 km. Nobody seems to be bothered. Hundred of cars, buses and school buses just wait in jam. Hopefully somebody notices here. THanks.",1,2,3,247,15,66,"","15-09-2017 20:46","Massive all days Jams on Service Road 4 days outside Bangalore Central Bellandur","77/1, Marathahalli - Sarjapur Outer Ring Rd, Bellandur, Bengaluru, Karnataka 560103, India"
W02470C281472,"Taxis/Autos drivers and even private vehicles not following one way rules on the way leading to Sobha Iris. this is causing lot of traffic jams. even traffic policemen pretend to be ignorant and don't fine these drivers. same problem exists near cisco/cessna business park",1,2,3,247,21,84,"","15-09-2017 21:08","Taxis/Autos drivers not following one way rules leading to traffic jams","Outer Ring Rd, Devarabisanahalli, Marathahalli, Bengaluru, Karnataka 560103, India"
W02270C281617,"Please clean the fall down trees ASAP..,! This trees fall on last week but still not cleared., Know one take care about it., That the Bangalore BEO head office., Please check and clear ASAP..!",1,0,3,227,22,85,"","16-09-2017 13:16","Trees fall down due to heavy rain","Karnic Rd, Shankarapura, Bengaluru, Karnataka 560004, India"
W02650C281618,"Picture Taken at : 16/09/2017 13:21:34  please do needful..this type of problem occur every day -  2873, Punjabi Basti, Sabzi Mandi Old, New Delhi, Delhi 110007, India",1,0,3,265,6,155,"","16-09-2017 13:22","Complaint about Garbage Dump","2873, Punjabi Basti, Sabzi Mandi Old, New Delhi, Delhi 110007, India"
W02270C281619,"Dear officers please highlight this issue without informing cut the trees.., Because some ball bat mitten tournament going on there, unfortunately trees while disturbing his tournament., so that reason local tournament ORGANIZERS cut the trees..,Unfortunately i saw this yesterday night.., please look in to the pic FYR ..!",1,0,3,227,22,85,"","16-09-2017 13:35","Without informing cut the trees","Bull Temple Road Junction, Gavipuram Extn, Gavipuram Extention, Kempegowda Nagar, Bengaluru, Karnataka 560004"
W02470C281698,"Traffic Jam opposite to Sakara Hospital Junction, too many vehicles seem to be parked outside Sakara and one way on the road leading to ORR is always violated.",1,1,3,247,21,84,"","16-09-2017 18:51","Traffic Jam","Sy No.52/2 &amp; 52/3, Devarabeesanahalli, Varthur Hobli, Devarabisanahalli, Bellandur, Bengaluru, Karnataka 560103, India"
W02390C281702,"This road is worst in this locality with most numbers of pot holes and people residing in this road complaint because of political reasons this particular road is in this condition!! 
Please repair it soon!",1,0,3,239,15,67,"","16-09-2017 19:44","Bad road","Konanakunte Main Rd, New Bank Colony, Ganapathipura, Konanakunte, Bengaluru, Karnataka 560062, India"
W02650C281718,"Picture Taken at : 16/09/2017 22:24:24   -  Clook Tower, Block F, Shakti Nagar, Delhi, 110007, India",1,0,3,265,6,155,"","16-09-2017 22:24","Complaint about Garbage Dump","Clook Tower, Block F, Shakti Nagar, Delhi, 110007, India"
W02550C281770,"Tinted glass ka05 mh 7181",1,0,3,255,21,201,"","17-09-2017 10:14","Tinted glass ka05 mh 7181","49/1, Subbarama Chetty Rd, Nr Colony, Basavanagudi, Bengaluru, Karnataka 560004, India"
W02530C281795,"Tinted glass ka05 mh 7181",1,0,3,253,21,201,"","17-09-2017 11:54","Tinted glass ka05 mh 7181","Basavanagudi, Bengaluru, Karnataka, India"
W02450C281867,"Picture Taken at : 17/09/2017 15:18:01   -  Street No. 06, Wazirabad, Delhi, 110084, India",1,0,3,245,6,155,"","17-09-2017 15:18","Complaint about Garbage Dump","Street No. 06, Wazirabad, Delhi, 110084, India"
W02450C281876,"Picture Taken at : 17/09/2017 16:31:41  there is no resolve any garbadge problem.  -  418, Gali Number 9, Wazirabad, Delhi, 110084, India",1,0,3,245,6,155,"","17-09-2017 16:32","Complaint about Garbage Dump","418, Gali Number 9, Wazirabad, Delhi, 110084, India"
W02450C281877,"Picture Taken at : 17/09/2017 16:33:15  please resolve this carbadge problems in wazirabd village gali  no 9 apposite ameena  masjid  -  A-21, Gali Number 9, Wazirabad, Delhi, 110084, India",1,0,3,245,6,155,"","17-09-2017 16:34","Complaint about Garbage Dump","A-21, Gali Number 9, Wazirabad, Delhi, 110084, India"
W02450C281899,"Picture Taken at : 17/09/2017 18:00:12  this is A2 BLOCK, STRRET NO.6, WEST SANT NAGAR, BURARI, DELHI-110084.

please help us -  138/3, Sant Nagar, Virendar Nagar, Block B, West Sant Nagar, Burari, Delhi, 110084, India",1,0,3,245,6,155,"","17-09-2017 18:01","Complaint about Garbage Dump","138/3, Sant Nagar, Virendar Nagar, Block B, West Sant Nagar, Burari, Delhi, 110084, India"
W02450C281902,"Picture Taken at : 17/09/2017 18:03:49  please help us
 -  138/3, Sant Nagar, Virendar Nagar, Block B, West Sant Nagar, Burari, Delhi, 110084, India",1,0,3,245,6,155,"","17-09-2017 18:04","Complaint about Garbage Dump","138/3, Sant Nagar, Virendar Nagar, Block B, West Sant Nagar, Burari, Delhi, 110084, India"
W02470C281941,"Solve problems",1,0,3,247,6,155,"","17-09-2017 22:08",Garbage,"Devarabisanahalli, Bellandur, Bengaluru, Karnataka 560103"
W02470C281946,"In devarabisanahalli  where u looking there is garbage so school children were walking in that place so please notify the information to bbmp officer",1,0,3,247,6,155,"","17-09-2017 22:26","In devarabisanahalli  where u looking there is garbage so school...","Devarabisanahalli, Bengaluru, Karnataka, India"
W02410C281956,"It's becoming one of the crowded areas in recent times and good roads is the least one can except from the government. Please repair the roads near nandini junction as it is really unsafe especially in the night with no street lights and the slum areas adjoining making it unsafe. Please repair the roads as it is also flooding due to heavy rains with potholes and no proper draining with garbage alongside the roads and small shops on the footpaths that even worsens the situation",1,2,3,241,15,422,"","17-09-2017 23:45","Worst roads near the locality","Choodasandra, Bengaluru, Karnataka 560035, India"
W02410C281995,"This road hasn't been constructed at all and consequently there are puddles and pot holes all over the road. Because of a block on the drain on the side the drain water flows onto the road. There are already a lot of dengue cases being reported from the area.
Request urgent road construction.",1,2,3,241,15,67,"","18-09-2017 09:00","This road hasn't been constructed at all and consequently there a...","115, Rayasandra, Bengaluru, Karnataka 560099, India"
W02470C281999,"Hello,

Right after getting down from the decathlon sarjapura flyover (towards ORR side), the section is completely with pot wholes. The traffic gets stuck there as every body wants to move in right lane and moves slowly. 

Please repair the road with highest priority",1,1,3,247,15,66,"","18-09-2017 09:10","Pot holes right after decathlon sarjapura flyover","3/1, Sarjapur Rd, Carmelaram, Hadosiddapura, Chikkakannalli, Bengaluru, Karnataka 560035, India"
W02680C282014,"Bad road,,4m one week sanitary work is going on 7th cross,4th main, adjacent to raghavendraswamy mutt, kengeri satellite town, bengaluru-60",1,1,3,268,15,67,"","18-09-2017 09:38","Bad road,,4m one week sanitary work is going on 7th cross,4th mai...","Kengeri Satellite Town, Bengaluru, Karnataka, India"
W02470C282016,"Dear Sir/Madam, 
I normally travel to RMZ Ecoworld from Carmelaram Post Office Junction. Normally I used to take the right turn after Gear International School.  Adarsh Developers have put up a gate on that turn and have been stopping the general public to use this gate off late. They are saying that it is supposed to be used by Adarsh residents only. I would like to understand whether that road is a public road or a raod owned by Adarsh Developers.",1,1,3,247,21,84,"","18-09-2017 09:40","Adarsh Developer Security is not letting the public to use","Outer Ring Road , Varthur Hobli, Bangalore East Taluk, Adarsh Palm Retreat, Bellandur, Bengaluru, Karnataka 560037, India"
W02490C282026,"Lot of potholes in Sony world signal, Koramangala 4th block . Blocking traffic and hampering the vehicle tires",3,0,3,249,15,66,"","18-09-2017 10:09","Lot of potholes in Sony world signal, Koramangala 4th block . Blo...","360, 17Th E Main Road, Khb Block Koramangala, 5Th Block, Koramangala"
W02470C282053,"Sir, 
This is the 23rd complaint which we are raising on belladur dhoddakenhalli road maintenance issue ! Bellandur to DoddaKannalli Road is completely unusable,unsafe and complete road is filled with potholes. Its very dangerous to travel for woman and pregnant ladies. This has to be escalated to BBMP senior management.",1,3,3,247,15,67,"","18-09-2017 10:50","23rd-complaint ! We are raising complaints from past 3 years but NO ACTION from BBMP","Bellandur - Doddakannelli Rd, Adarsh Palm Retreat, Kaikondrahalli, Bengaluru, Karnataka 560103, India"
W02370C282069,"This damaged vehicle has been parked here illegally since more than 3 months now. The number plates have been removed too.
Please remove this garbage from the street. Its blocks traffic and accumulates a lot of stale water and garbage from the frequent floods making it a breeding ground for dengue and malaria mosquitos.",1,0,3,237,6,155,"","18-09-2017 12:21","Illegal Parking/Garbage","84, 4Th Main Rd, Chandra Reddy Layout, S T Bed Layout, Ejipura, Bengaluru, Karnataka 560095, India"
W02460C282131,"Very bad road condition in a busy Panathur dinne road",1,0,3,246,15,67,"","18-09-2017 16:33","Very bad, muddy road, very skiddy road","57, Panathur Rd, Panathur, Bengaluru, Karnataka 560103, India"
W02450C282135,"Picture Taken at : 18/09/2017 17:00:31  keya ye swach Bharat abhiyan hai -  Dr KB Hegdewar Marg, Nirankari Park, Gopalpur Village, Delhi, 110033, India",1,0,3,245,6,155,"","18-09-2017 17:01","Complaint about Garbage Dump","Dr Kb Hegdewar Marg, Nirankari Park, Gopalpur Village, Delhi, 110033, India"
W02090C282138,"The work of Repairing roads is in progress but they are not doing anything in 4th cross  so please come to the place and slove the problem please mam",1,0,3,209,15,67,"","18-09-2017 17:21","Repairing of road is in progress","4Th Cross Rd, Mallathahalli, Bengaluru, Karnataka 560056, India"
W02640C282167,"The building demolition debris is being put on the main road and blocked the half of the road. And also put on the foot path",1,0,3,264,6,155,"","18-09-2017 19:32","The building demolition debris is being put on the main road and...","Mansoor Manzil, 5Th Main Rd, Keb Colony, 1St Stage, Btm Layout 1, Bengaluru, Karnataka 560029, India"
W02630C282182,"A mosque in our locality is producing high amount of noise about 5-6 times a day including once early in the morning. This is causing inconvenience  to old people  and children. Please address the problem as soon as possible.",1,0,3,263,11,46,"","18-09-2017 20:14","Heavy noise from nearby mosque.","8, Mm Rd, Byatarayanapura New Extn, Banashankari Stage I, Byatarayanapura, Bengaluru, Karnataka 560026, India"
W02270C282229,"Hi All,

Request for complete Tar road in HB Samaja link road pin code 560004 at the earliest.

Roads are in the pathetic condition.

Regards,
Nitin",1,0,3,227,15,66,"","19-09-2017 08:38","Big potholes and manholes request for tar","61, Kr Rd, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004, India"
W02700C282263,"Mysore road towards Mysore is in very bad condition. The situation worsens during rains causing everyday traffic jams ranging from 15 min to 30 min for stretch of 300 mt.",1,0,3,270,15,67,"","19-09-2017 10:40","Bad road- Mysore road towards Mysore","332, 2Nd Cross, Pantarapalya, Nayanda Halli, Bengaluru, Karnataka 560039, India"
W02240C282299,"Picture Taken at : 19/09/2017 12:21:36  burning plastic wire -  11249, Block 69B, Dori Walan, Karol Bagh, New Delhi, Delhi 110005, India",1,0,3,224,6,155,"","19-09-2017 12:22","Complaint about Garbage Dump","11249, Block 69B, Dori Walan, Karol Bagh, New Delhi, Delhi 110005, India"
W02180C282302,"Picture Taken at : 19/09/2017 12:39:03   -  D-4, Block D, Ganesh Nagar, New Delhi, Delhi 110092, India",1,0,3,218,6,155,"","19-09-2017 12:39","Complaint about Garbage Dump","D-4, Block D, Ganesh Nagar, New Delhi, Delhi 110092, India"
W02390C282316,"I reside in Narayana Nagar 3rd block, doddakalsandra. The roads connecting my home is in a very vad state. The tar has erroded away and the rain water has coursed through the road causing a foot deep potholes. I have met with a couple of accident as I wasnt able to control my bike as it skid.",1,1,3,239,15,67,"","19-09-2017 13:44","Severely bad roads","110, 3Rd Cross Rd, Narayana Nagar 3Rd Block, Konanakunte, Bengaluru, Karnataka 560062, India"
W02560C282321,"Im a resident of Jayanagar 4th t block 11th a main 36th cross. .behind head post office .. The meter reader doesn't come here the temporary reader comes and he has collected money from few people and doesn't change their old meters. . people who dont give him extra money he changes their meters. So many houses. Like door no . 8, 7/1 ,7 ,1588,1591,1590,1593,1594,1595,1596,1598,1597 have old meters please do come and check once and provide justice and remove the temporary meter reader!",1,0,3,256,23,182,"","19-09-2017 13:55","Meter reading","4Th Block, Jayanagar, Bengaluru, Karnataka 560041, India"
W02400C282337,"One corner of the park has been encroached by adjacent land owner, BBMP has constructed compound wall by leaving encroached portion to land owner. as per BDA approved plan it is very clear encroachment, I also got the park surveyed with BBMP  and I got a survey sketch for my RTI reply, as per all these it is very clear there is a encroachment. I requested BBMP several times but no action has been taken. Requesting you kindly look into this.",1,0,3,240,12,162,"","19-09-2017 14:54","Corner of the park (CA site) encroached","Bangalore City Municipal Corporation Layout, Bengaluru, Karnataka 560062, India"
W02390C282338,"In BCC layout, one side of the lake has been encroached, made layout and sold out. There is also one apartment on the encroached portion. Lake also filled with mud and BBMP has put a boundary and put board as Dhanwantari park, as per village map and other records it is lake. Kindly look into this and protect the lakes",1,0,3,239,7,160,"","19-09-2017 15:01","Lake has been encroached","No 1271, Bcchs Layout, 80 Feet Main Road, Vajarahalli, Off: Kanakapura Road, Beereshwar Nagar, Anjanadri Layout, Konanakunte, Bengaluru, Karnataka 560062, India"
W02320C282345,"Bannerghatta Main Road needs lot of work to be done.
first fix the potholes the please plan for Expanding the roads,",1,0,3,232,15,66,"","19-09-2017 15:43","Bannerghatta Main Road is not in shape, due this issue, lot of traffic jam.","355, Bannerghatta Main Rd, Lakkasandra, Chinnayanpalya, Wilson Garden, Bengaluru, Karnataka 560030, India"
W02490C282367,"Repeated Parking by owner in none Parking Zone, officials please act accordingly!!!!",1,0,3,249,21,200,"","19-09-2017 17:39","Repeated Parking by owner in none Parking Zone, officials please...","Koramangala 5Th Block, Bengaluru, Karnataka, India"
W02470C282372,"I have to commute via this road for travelling to office daily and this road is allowed via navigation, however daily the security is harassing me and the cab driver for taking this route and says that this is only for the residents of Adarsh Palm. They have also put a board stating the same on both the sides(the one from ecoworld, LM- The Bay).
Please let me know if this road is their private property ?
Else please take the necessary Action on this ASAP.",1,2,3,247,21,84,"","19-09-2017 17:50","Road blocked by Adarsh Palm Retreat","5, Doddakannelli - Kaadubeesanahalli Rd, Bhoganhalli, Bengaluru, Karnataka 560035, India"
W02470C282373,"Pothole causes jam on the road in front of unitech blossoms society.",1,0,3,247,15,66,"","19-09-2017 17:52","Pothole causes jam on the road in front of unitech blossoms socie...","Unitech Blossoms, Bellandur, Bengaluru, Karnataka, India"
W02090C282390,"Garbage not collected for months at a stretch. Request someone to kindly look into it at the earliest.",1,0,3,209,6,155,"","19-09-2017 20:10","Garbage not collected for months at a stretch. Request someone to...","108, 8A Cross Road, Nagarbhavi"
W02270C282393,"5th cross road which joins Bull temple road and Shankarapuram Main road has been dug up since a month, but not repaired. A Patch needs to applied at the least, since there's a lot of dust coming out. Since it has rained, trees have fallen in the road, with wires falling apart. The tree has not been removed since 2 weeks. Need urgent repair work.",3,2,3,227,15,66,"","19-09-2017 20:18","Road dug up and not repaired since a month.","5Th A ಕ್ರಾಸ್ ರೋಡ್, ಶಂಕರಪುರ, ಬೆಂಗಳೂರು, ಕರ್ನಾಟಕ 560004, ಭಾರತ"
W02470C282412,"Entire footpath on haralur road is either broken, covered with construction material or occupied by shops.
Have complained zillion time to BBMP commisioner and also registered on bbmp sahaay. Nothing done so far",1,0,3,247,15,61,"","19-09-2017 22:08","No footpaths","Harlur Main Rd, Pwd Quarters, 1St Sector, Harlur, Bengaluru, Karnataka 560103, India"
W02360C282441,"The (pavement) slabs covering one side of the road have been removed leaving large gaps in the road where people can fall down. The road is already narrow and the above has made this difficult. There is no pavement on this road which means pedestrians are at risk all the more while walking on this road. This is more the case towards the end facing Bannerghatta road. The matter has been so for the past several months. Pls fix it.",1,0,3,236,15,67,"","20-09-2017 06:16","Open large holes on road sides","270, 8B Cross Rd, Arekere Mico Layout 2Nd Stage, Santrupthi Nagar, Jp Nagar 7Th Phase, Arekere, Bengaluru, Karnataka 560076, India"
W02730C282567,"Everyday the vehicle has been parked middle of the road... KA 01 A 1277",1,0,3,273,21,200,"","20-09-2017 13:47","Everyday the vehicle has been parked middle of the road... KA 01...","1088-1089, 8Th Cross Rd, Narayan Gowda Layout, 1St Stage, Btm Layout 1, Bengaluru, Karnataka 560029, India"
W02470C282579,"For the last few weeks, it is taking almost 45 minutes to 90 minutes to reach innovative multiplex from kundalahalli signal. Reason is some people's innovative idea to construct footpath without any sort of vision. what those guys have done is just closed the entrance to the outer ring road and constructed the footpath. Now everyone is using the next entrance and marathahalli became like a hell. Also there is a bus stop right in this entrance which will again slow down the traffic.",1,0,3,247,21,84,"","20-09-2017 14:11","For the last few weeks, it is taking almost 45 minutes to 90 minu...","Jp Morgan, Kadubeesanahalli, Bengaluru, Karnataka, India"
W02730C282585,"Parking at centre of the road daily.",1,0,3,273,21,200,"","20-09-2017 14:38","Parking at centre of the road daily.","1088-1089, 8Th Cross Rd, Narayan Gowda Layout, 1St Stage, Btm Layout 1, Bengaluru, Karnataka 560029, India"
W02730C282588,"Parking at centre of the road daily",1,0,3,273,21,200,"","20-09-2017 14:43","Parking at centre of the road daily","1088-1089, 8Th Cross Rd, Narayan Gowda Layout, 1St Stage, Btm Layout 1, Bengaluru, Karnataka 560029, India"
W02700C282594,"Safety equipment is critical for garbage collectors but here in this Metro City, these people are working like slaves without any safety equipment.
BBMP has to provide Safety equipment for their employees, they are citizens of India only.

BBMP should know the keeping workers safe is a great way to save money. 
It is BBMP's responsibility to keep their people healthy.",1,1,3,270,6,155,"","20-09-2017 15:10","Please provide safety","Rr Nagar, Bengaluru, Karnataka, India"
W02470C282598,"Need to have a good road",1,0,3,247,15,66,"","20-09-2017 15:33","Very bad road","1, Kariyammana Agrahara Rd, Yemalur, Marathahalli, Bengaluru, Karnataka 560037, India"
W02470C282599,"Full of patholes",1,0,3,247,15,66,"","20-09-2017 15:35","Full of patholes","Kadubeesanahalli, Bengaluru, Karnataka, India"
W02470C282619,"Location devarabisanahalli, heavy traffic in ecospace to hebbala road busses will be rushed after 5.30 pm so solve the problem",1,0,3,247,21,84,"","20-09-2017 17:31","Location devarabisanahalli, heavy traffic in ecospace to hebbala...","Devarabisanahalli, Bengaluru, Karnataka, India"
W02730C282625,"Helmet missing",1,0,3,273,21,192,"","20-09-2017 18:04","Helmet missing","Btm Layout, Bengaluru, Karnataka, India"
W02550C282640,"Roads are not proper from many days. With mud like this, it would be difficult for two wheeler drivers. And chances of accident increase. There will be misquote problems when rain comes.",1,0,3,255,15,67,"","20-09-2017 18:57","Roads are not proper from many days. With mud like this, it would...","50, South End Road, Banashankari"
W02490C282673,"Road is fully broken. Need to be repaired as soon as possible.
Two wheelers skid over the road. The condition is very bad.",1,0,3,249,15,67,"","20-09-2017 20:32","Road is fully broken. Need to be repaired as soon as possible.
Tw...","Sony Signal, 80 Feet Road, 6Th Block, Bengaluru, Karnataka, India"
W02490C282686,"This is in Koramangala 3rd block in front of Raheja Residency. Apparently this is supposed to be a very premium residential locality, but what's this... Mars is right here in Koramangala! A fallen branch has been around for three weeks. No official has time to set this right. Someday, somebody will notice. The RWA has taken up a lot of issues,  wonder why their interest waned when it comes to such basic amenities?",1,0,3,249,15,67,"","20-09-2017 21:32","This is in Koramangala 3rd block in front of Raheja Residency. Ap...","Koramangala 4Th Block, Bengaluru, Karnataka, India"
W02160C282714,"A bunch of stray dogs roaming around and causing a threat to children and Senior citizens to even walk around their house.",1,0,3,216,19,77,"","21-09-2017 07:07","A bunch of stray dogs roaming around and causing a threat to chil...","Hampi Nagar, Bengaluru, Karnataka, India"
W02110C282721,"Picture Taken at : 21/09/2017 07:29:51  No light in under pass.  Safai b nahi hoti yaha.  -  8063, Roshanara Rd, Sabzi Mandi Old, New Delhi, Delhi 110007, India",1,0,3,211,6,155,"","21-09-2017 07:30","Complaint about Garbage Dump","8063, Roshanara Rd, Sabzi Mandi Old, New Delhi, Delhi 110007, India"
W02340C282746,"They are not maintaining the time, come as per there wish and demands money every week. The system is not organised, act like hooligans.",1,0,3,234,6,155,"","21-09-2017 09:36","Garbage vehicle does not collect home garbage everyday","9Th Cross Rd, Lakkasandra, Laljinagar, Wilson Garden, Bengaluru, Karnataka, India"
W02370C282750,"Bike coming o  the wrong side of the road, almost hit me and cursed for his mistake",1,0,3,237,21,189,"","21-09-2017 10:05","Bike coming o  the wrong side of the road, almost hit me and curs...","Ejipura, Bengaluru, Karnataka, India"
W02520C282842,"Dear Sir/ Madam,

I am a resident of HSR Layout (Sector 2), Bangalore from past 10 years. Recently in the 24th Main road of HSR Layout, someone had dug the road but the same was not closed. Now the damage to the road has become bigger and it is difficult to travel in vehicle in that road. Also, the roads near HSR BDA complex signal (recently they had put thar road here and the same was damaged the next day), Jakkasandra signal, Maharaja Signal and Sony world signal are also bad - I have noticed this because i commute everyday to my office in Ulsoor through this way. Request you to resolve these at the earliest - It has become difficult to travel everyday especially in 24th Main Road of HSR Layout and Jakkasandra signal.",1,0,3,252,15,67,"","21-09-2017 17:49","Bad Roads","Hsr Layout Sector 2, 1St Stage, Btm Layout, Bengaluru, Karnataka 560068, India"
W02600C282867,"In our locality in kalappa block, Srinagar keeping all stray animals like sheeps, goats, hens and other animals and also he is cutting these animals  the road itself converting the whole locality in to a slum. When we tried to convince them, they are using all vulgar words. we complained the same to the local corporator of ward no 156, and also to the MLA, Mr. Ravi Subramanya several times. But no action is been taken yet.",1,0,3,260,19,75,"","21-09-2017 21:11","Stray animals creating health issues and convering the locality as SLUM","Kalappa Block, Srinagar, Banashankari, Bengaluru, Karnataka, India"
W02680C282881,"There is alot of garbage near our locality.. passengers are not able to pass through that area because of the smell..",1,2,3,268,6,155,"","21-09-2017 22:22","Garbage problem","Kengeri Main Rd, Shirke Layout, Kengeri Satellite Town, Bengaluru, Karnataka 560060"
W02520C282958,"The road in front of swaraj hyper market to thavarekere laxmi theatre is damaged heavily there is a school where children will be moving and we have maximum chances of bike skidding it seems to be quite dangerous",1,0,3,252,15,67,"","22-09-2017 10:45","Bad roads/damaged roads","22, Chocolate Factory Rd, Maruti Nagar, 1St Stage, Btm Layout 1, Bengaluru, Karnataka 560029, India"
